,press,title,date,emotion
24,경향신문,"재개장한 광화문광장, 주말 만끽하는 시민들",20220808,긍정
25,경향신문,남해 무인도에서 22년 만에 ‘솔개 번식’ 확인,20220808,부정
26,경향신문,11일까지 중부지방 중심 많은 비,20220808,부정
27,경향신문,2022년 8월 8일 열대야 식히는 비…서울 낮 최고 28도,20220808,부정
28,경향신문,찜통 더위 속 빨갛게 물든 ‘입추’,20220808,중립
29,경향신문,“지역화폐 빼면 상인들 돕는 정책 뭐 있다고”,20220808,중립
30,경향신문,"재개장한 광화문광장, 주말 만끽하는 시민들",20220808,긍정
31,경향신문,"재개장한 광화문광장, 주말 만끽하는 시민들",20220808,긍정
32,경향신문,"‘공원 같은’ 새 광화문광장, 육조마당 비뚜름한 까닭은",20220808,중립
33,경향신문,"수문장 야간 순찰·눈조각 구경하고, 공연 할인받고",20220808,중립
34,경향신문,"충북 진천군, 전용 글꼴 ‘생거진천체’ 개발",20220808,중립
35,경향신문,서울 결식아동 급식 단가 8000원으로 인상,20220808,부정
36,경향신문,광주 장록습지 ‘2차선 다리’ 갈등,20220808,부정
37,경향신문,중국 ‘대만 포위 훈련’ 일단락…대만은 ‘포사격 훈련’ 대응 예고,20220808,부정
38,경향신문,“푸틴이라면 대만 폭격”…중국 당국 성토하는 ‘극단적 민족주의자들’,20220808,부정
39,경향신문,우크라 곡물 수출 재개되자…7월 세계 식량 가격 크게 떨어져,20220808,부정
40,경향신문,"이스라엘군·팔 무장단체, 사흘째 무력 충돌…전면전 확대 우려",20220808,부정
41,경향신문,"해저화산, 용암보다 더 무서운 잿빛 수증기",20220808,부정
42,경향신문,더 단단해진 시멘트 덩어리의 비밀은 ‘새우 껍데기’,20220808,중립
43,경향신문,‘하늘을 나는 자동차’ 이거 실화야!,20220808,긍정
44,경향신문,‘침 맞으면 참 좋은데…’ 논문으로 설명될 날 온다,20220808,중립
45,경향신문,윤석열 정부도 ‘금융규제혁신’ 내세워…어떤 규제 완화될까,20220808,중립
46,경향신문,국내 휘발유 값 안정세 진입…유류세 조정 한도 50%까지 확대했지만 추가 인하 없을 듯,20220808,부정
47,경향신문,"정부, 추석 앞두고 수입 농축수산물 관세율 인하 확대 검토",20220808,중립
48,경향신문,"KT, 튀르키예 1위 통신사 투르크텔레콤과 전략적 제휴",20220808,중립
49,경향신문,"갤러리아백화점, 시원한 여름 주제로 ‘더 웨이브’전",20220808,중립
50,경향신문,"대리점에 갑질 않고 상생 실천 기업, 매일유업 ‘최우수’·CJ제일제당 ‘우수’",20220808,긍정
51,경향신문,"완성차·배터리 업체, 친환경차 본격 전환 대비 ‘인재 쟁탈전’",20220808,중립
52,경향신문,"LG유플러스, 소외계층 아동에 ‘아이들나라’ 콘텐츠 제공",20220808,중립
53,경향신문,신세계백화점에서 만나는 덴마크 프리미엄 가구,20220808,중립
54,경향신문,채소류 가격 1년 새 26% 폭등에…‘자급자족’ 홈가드닝 관련 매출 쑥쑥,20220808,긍정
55,경향신문,"‘반쪽짜리’ 장위뉴타운, 17년 만에 ‘완전체’로 반전 드라마",20220808,중립
56,경향신문,숲세권 대단지 ‘인덕원자이 SK VIEW’,20220808,중립
57,경향신문,직주근접 785가구 ‘인천 두산위브 더센트럴’,20220808,중립
58,경향신문,영어교육도시에 ‘한화 포레나 제주에듀시티’,20220808,중립
59,경향신문,‘광복군 17위’ 77년 만에 국립대전현충원으로,20220808,중립
60,경향신문,MLB 전설 ‘와그너 카드’ 94억원에 팔려,20220808,중립
61,경향신문,"바다서 ‘한산대첩’ 있던 날, 육지에선 ‘웅치전투’ 있었다",20220808,중립
62,경향신문,15일 서울대서 ‘세계불교학대회’,20220808,중립
63,경향신문,오늘의 인사 - 2022년 8월 8일,20220808,중립
64,경향신문,오늘의 부고 - 2022년 8월 8일,20220808,중립
65,경향신문," “락페가 장난이야?”···3년 만의 펜타포트, 무더위도 잊고 “로큰롤!”",20220808,긍정
66,경향신문,"세상의 편견 따위 가뿐히 눌러버린 유쾌한 쇼뮤지컬, ‘킹키부츠’",20220808,중립
67,경향신문,캄보디아 오지 찾아가 진료하는 부부 치과의사…KBS1 ‘인간극장’,20220808,중립
68,경향신문,2022년 8월 8일,20220808,중립
69,경향신문,2022년 8월 8일,20220808,중립
70,경향신문,흥행 신호탄…배달의 민족 ‘K 매운맛’ 어때! EPL 개막전 공격포인트의 밤,20220808,중립
71,경향신문,EPL 중계 어디서 할인해?…축구 팬들 ‘한여름밤의 구독 전쟁’,20220808,중립
72,경향신문,희망찬 출발…배달의 민족 ‘K 매운맛’ 어때! EPL 개막전 공격포인트의 밤,20220808,중립
73,경향신문,끝내준 4연속 버디…지한솔 ‘뒤집기쇼’,20220808,긍정
74,경향신문,"수원FC 김현, 뒤늦게 꽃피운 재능 ‘인생역전’…서른, 잔치가 시작됐다",20220808,긍정
75,경향신문,"아직 모른다, 어떤 현대가 ‘왕관’ 쓸지",20220808,중립
76,경향신문,"LG 오지환, 그물 수비 선보이고 결승 홈런에 쐐기타…2위 경쟁 키움 ‘압도’",20220808,중립
77,경향신문,리그앙 적응 끝…메시는 메시다,20220808,중립
78,경향신문, 법과 원칙? 법의 원칙!,20220808,중립
79,경향신문, 김동인의 ‘감자’에는 감자가 안 나온다,20220808,부정
80,경향신문, 온전한 일상을 누리기 위해,20220808,중립
81,경향신문, 강변가요제,20220808,중립
82,경향신문, 발달장애인도 대한민국 유권자다,20220808,중립
83,경향신문," 촉법소년, 형사 책임능력과 교화 가능성 고려해야",20220808,중립
84,경향신문, 목이 곧은 이들의 슬픔,20220808,부정
85,경향신문, 헤어질 결심,20220808,중립
86,경향신문, 투석실의 간호사,20220808,중립
87,경향신문, 여름방학,20220808,중립
88,경향신문, 그 장애인은 왜 그리 친절했나,20220808,중립
89,경향신문, 부자 만세,20220808,긍정
90,경향신문, 경찰국장 김순호 ‘프락치 특채’ 의혹 확실히 규명해야,20220808,부정
91,경향신문," 외고 폐지도 뒤집은 박순애, 윤 대통령 이대로 둘 건가",20220808,중립
92,경향신문," 청탁설 줄 잇는 대통령실, 특별감찰관 조속히 임명해야",20220808,중립
93,경향신문, 보도 방식 개선 없인 댓글 해법 없다,20220808,부정
0,동아일보,"美, 순직 619명 65분간 호명…韓 “사진 좀 찍어줘, 일동 묵념”",20220808,중립
1,동아일보,박순애 교육장관 주내 교체 가닥,20220808,중립
2,동아일보,"中, 대만해협 이어 서해 실탄훈련… 美, 中국경 분쟁 인도와 연합훈련",20220808,부정
3,동아일보,"이재명, 경선 첫주 74% 압승… 최고위원 상위 5명중 4명이 친명",20220808,중립
4,동아일보,신인호 안보실 2차장 사표… “건강상 이유”,20220808,중립
5,동아일보,"친문 전해철, 특사 대상 거론 김경수 지난달 특별면회",20220808,중립
6,동아일보,이준석 “비대위장 임명 의결 즉시 가처분 신청”,20220808,중립
7,동아일보,국민의힘 내부 연일 ‘윤핵관 책임론’,20220808,부정
8,동아일보,"“美, 대만해협서 항모-전투기 우위… 中은 지대함 미사일 우세”",20220808,부정
9,동아일보,"케리 “中 기후협력 중단, 세계를 벌주는 셈”",20220808,부정
10,동아일보,박진 “中서 북핵-공급망 협력 논의할것”… 사드 ‘뇌관’도 테이블에,20220808,중립
11,동아일보,尹정부 첫 남북 만남 ‘냉랭’… 박진 “조건 없는 대화” 北 “여건 조성 먼저”,20220808,중립
12,동아일보,"정부, ‘칩4’ 예비회의 참여하기로… “국익 충분히 반영할것”",20220808,중립
13,동아일보,"軍, 北찬양 영상 튼 병사 국보법 위반 기소",20220808,부정
14,동아일보,우량 회사채 1분만에 완판… 경기침체 우려에 주식 팔고 채권 산다,20220808,중립
15,동아일보,추석 물가 비상… 수입농산물 관세 인하 확대 검토,20220808,부정
16,동아일보,尹정부 첫 주택 공급책 내일 발표… 재초환-안전진단 규제 완화,20220808,중립
17,동아일보,광화문광장 시민들 “넓어진 보행로-분수 좋아”… “그늘 부족” 지적도,20220808,중립
18,동아일보,"‘이천 화재’ 현은경 간호사, 의사자 지정 추진",20220808,중립
19,동아일보,‘윤석열 암살’ 온라인에 글 올린 30대 남성 붙잡혀,20220808,부정
20,동아일보,"경찰, 하이트진로 공장 점거 화물연대 4명 영장 신청",20220808,부정
21,동아일보,"檢, 2년간 잠금 못 푼 ‘한동훈 폰’ 돌려줬다",20220808,중립
22,동아일보,“직원 자녀 특채” 기업 63곳 ‘고용 세습’,20220808,중립
23,동아일보,화엄사서 모기장 치고 즐기는 영화 음악,20220808,중립
24,동아일보,“잠실운동장에 폭탄” 허위 글에 1000여명 대피 소동,20220808,부정
25,동아일보,수도권 내일까지 최대 300mm 폭우,20220808,부정
26,동아일보,"잠 안잔다며 때리고 넘어뜨리고… 파주 어린이집, 원아 9명 수백차례 학대",20220808,부정
27,동아일보,"“최고의 방학 보냈다” 참가 학생 1600여 명, 바이오 강연에 찬사",20220808,긍정
28,동아일보,"“한국 바이오산업, 투자-혁신 통해 더 크게 도약할 것”",20220808,중립
29,동아일보,"이, 팔 공습에 어린이 등 31명 사망… 제2의 ‘11일 전쟁’ 위기",20220808,부정
30,동아일보,中 휴양지 하이난 ‘코로나 봉쇄’… 관광객 8만명 갇혔다,20220808,부정
31,동아일보,"佛, 송수관 말라 비상… 英, 야외수도 금지",20220808,부정
32,동아일보,“기시다 10일 개각… 아베 동생 기시 교체 검토”,20220808,중립
33,동아일보,“소리 질러”… 돌아온 오프라인 콘서트,20220808,중립
34,동아일보,1970년대 ‘아바이 마을’ 실향민들의 삶-애환,20220808,중립
35,동아일보,"드라마 ‘우영우’, 박원순 변호사건 모티브 논란",20220808,부정
36,동아일보,“게으름은 열정이 식었다는 의미죠”,20220808,부정
37,동아일보,"어, 작가 이름이 없네… 출판사 ‘블라인드 가제본’ 붐",20220808,중립
38,동아일보,"박성웅-신승환, 두 번째 캠핑장 영업은 성공?",20220808,중립
39,동아일보,"14번홀까지 3위 지한솔, 기적의 ‘4연속 버디’",20220808,긍정
40,동아일보,"이민영, 홋카이도 메이지컵 우승… JLPGA 6승째",20220808,긍정
41,동아일보,,20220808,중립
42,동아일보,SD “속도 모르고… 시즌권 그만 좀 사세요”,20220808,부정
43,동아일보,"NC 마티니, 사상 4번째 ‘담장 안 그랜드슬램’",20220808,중립
44,동아일보,“고마운 SON” “섭섭한 SON”,20220808,중립
45,동아일보,"“장남 브로니 ‘NBA감’ 되겠죠?”… ‘킹’ 제임스, 아들과 함께 훈련",20220808,중립
46,동아일보,"엄원상 11호골 ‘장군’, 모친상 바로우 ‘멍군’",20220808,부정
47,동아일보,메시 ‘바이시클 킥’… 개막전 2골 1도움,20220808,중립
48,동아일보,야구 外,20220808,중립
49,동아일보,"“다누리, 임무 마치면 달 상공 20km접근 새 임무”",20220808,중립
50,동아일보,"5년만에 컴백 소녀시대, 31개국 아이튠스 차트 정상",20220808,긍정
51,동아일보,"‘기절 놀이’ 뇌사 英소년, 연명치료 중단으로 사망",20220808,부정
52,동아일보,박옥인 별세 外,20220808,부정
53,동아일보,"한국계 日 교토국제고, 여름 고시엔 출전했지만…",20220808,중립
54,동아일보,"수유리 안장 광복군 17위, 광복 77년만에 국립묘지로",20220808,중립
55,동아일보,“美-英처럼 순경서 시작해 능력 검증” vs “경찰대 전문인력 필요” ,20220808,중립
56,동아일보,중력 활용해 연료 절감… ‘다누리’의 우주항해 도전,20220808,중립
57,동아일보,쿠바의 올드카,20220808,중립
58,동아일보,"‘채팅 로봇’에 거짓말하는 고객, 어떻게 줄일까",20220808,중립
59,동아일보,"2030 열풍 테니스, 하루 5게임에 체중 2.5kg 뚝 ",20220808,중립
60,동아일보,"학제 개편, 폭넓게 논의할 때다",20220808,중립
61,동아일보,자기희생 없이 최고권력 쥔 尹의 함정,20220808,중립
62,동아일보,뇌 수술醫 없는 병원,20220808,부정
63,동아일보,고물가 타고 돌아온 ‘통큰 치킨’의 추억 ,20220808,중립
64,동아일보,케첩의 미소,20220808,중립
65,동아일보,무엇이 대만을 인내하게 만드나,20220808,중립
66,동아일보,"내일 한중 외교회담, 윤석열 외교의 첫 시험대",20220808,중립
67,동아일보,"‘외고 폐지’도 오락가락, 박순애 체제론 교육개혁 어림없다",20220808,부정
68,동아일보,국민의힘 내홍 사태… ‘윤핵관’도 백의종군 선언하라,20220808,부정
69,동아일보,우리 일상을 ‘예술’로 만들기,20220808,중립
70,동아일보,화장품업계 ‘코로나 후유증’… 매출-영업익 일제히 하락,20220808,부정
71,동아일보,수도권 아파트값 3년 1개월 만에 가장 큰 폭 하락,20220808,부정
72,동아일보,휘발유값 5개월만에 1850원 밑으로,20220808,부정
73,동아일보,“온라인 예금중개 서비스 연내 도입”… 금융 플랫폼화 속도낸다,20220808,중립
74,동아일보,“쇼핑도 하고 미술품 감상도 즐기세요”,20220808,중립
75,동아일보,K콘텐츠 덕분에… 라면 상반기 수출액 또 ‘역대 최대’,20220808,긍정
76,동아일보,카카오-케이뱅크도 대출금리 인하… 최대 0.45%P↓,20220808,긍정
77,동아일보,은행권 “새출발기금 빚탕감 90% →50%로 낮춰야”,20220808,중립
78,동아일보,"공정거래 ‘더 세진 칼날’에… 기업들, 전담부서 신설등 ‘선제 대응’",20220808,중립
79,동아일보,“덴마크 명품 소파 만나보세요”,20220808,중립
80,동아일보,"“악성 세금체납자 특별정리”… 국세청, 현장추적조사 강화",20220808,중립
81,동아일보,美 노동시장 7월 호조에… 연준 ‘3연속 자이언트스텝’ 힘받아,20220808,긍정
82,동아일보,"현대-기아, ‘전기차 격전지’ 북유럽서 잇단 선전",20220808,중립
83,동아일보,롯데쇼핑 영업이익 10배로… 백화점 호황에 영화 흥행도 한몫,20220808,긍정
84,동아일보,네이버-카카오 2분기 최대 매출,20220808,긍정
85,동아일보,"LG전자, 청소기 거치대 결합했더니… ‘코드제로’ 판매 50%↑",20220808,중립
86,동아일보,"삼성전자, 베트남 총리에 부산엑스포 유치 지원 요청",20220808,중립
87,동아일보,석촌호수에서 열린 수영 대회,20220808,중립
88,동아일보,"동아전람, 18~21일 ‘MBC 건축박람회’ 개최",20220808,중립
89,동아일보,"현대차, R&D 경력직 채용… 87개 분야 세자릿수 규모",20220808,중립
90,동아일보,SK에너지 “재활용 아스콘 생산 확대”… 中企 아스팔트 탱크 지원,20220808,긍정
91,동아일보,"LG U+ - 우정사업본부 - 알뜰폰社, 소외계층 아동에 교육콘텐츠 제공",20220808,중립
92,동아일보,전세계서 로켓 발사 경쟁… “우주 쓰레기 처리 기술도 함께 발전해야”,20220808,중립
93,동아일보,"“길어지는 팬데믹, 변종 바이러스… 기초연구에 답이 있다”",20220808,중립
94,동아일보,퇴근후 운동땐 미네랄워터… ‘헬시플레저’에 빠진 MZ,20220808,중립
95,동아일보,오뚜기 후원 ‘화천 토마토축제’ 3년만에 열려,20220808,중립
96,동아일보,‘뷔페 티켓’ 매출 작년比 6배 급증 “외식물가 올라 할인가 뷔페 인기”,20220808,긍정
97,동아일보,"명절 고급 한우 선물 수요 증가에 롯데-현대百, 100만원대 세트 판매",20220808,중립
98,동아일보,전기차부터 걸그룹까지… 더현대서울 이색 팝업스토어 ‘러브콜’,20220808,중립
0,매일경제," 美, 한국에 '칩4 예비회동' 제안",20220808,중립
1,매일경제,"붐&쇼크 투자성적, 美S&P500 앞질러",20220808,중립
2,매일경제, 대왕님도 흐뭇하시겠네…활짝 열린 광화문광장,20220808,긍정
3,매일경제,그 많던 자이 래미안 어디로…서울 '새 아파트 실종사건',20220808,부정
4,매일경제," 기업인 경제형벌, 국토교통부 최다",20220808,중립
5,매일경제,롯데제과·포스코인터 'ESG 톱10' 진입…환경·지배구조 개선 높은점수,20220808,긍정
6,매일경제,"코인 창시자의 경고 ""실제로 못쓰면 10년뒤 다 사라진다""",20220808,중립
7,매일경제,"""거래 쉬워진다"" 기대감에…이더리움 한달새 45% 반등",20220808,긍정
8,매일경제, 주간 주요 시세  ,20220808,중립
9,매일경제,"韓 ""中 자극땐 반도체 공급망 휘청"" 설득…美입장 바뀔지 주목",20220808,중립
10,매일경제, 9일 한중 외교장관 이어 이달말 경제장관 회의,20220808,중립
11,매일경제,"""기술전쟁 밀리면 끝장…칩4 가입 피할 수 없어""",20220808,중립
12,매일경제,수도권 150만 가구 풀린다…20만 가구는 청년 원가주택,20220808,중립
13,매일경제,입주까진 3~5년 걸려…당장 집값 안정 효과는 '글쎄',20220808,중립
14,매일경제,교도소 담장걷는 기업인들…이유는,20220808,중립
15,매일경제,과도한 형벌 개선 나선 정부…공정거래법·상법 규정 완화할듯,20220808,긍정
16,매일경제,"관리형이냐, 혁신형이냐…與비대위 구성 '갈팡질팡'",20220808,중립
17,매일경제,"尹지지 '이대남' 與이탈 조짐…친이준석계, 토론회·소송 추진",20220808,부정
18,매일경제,"인사 카드 대신 민생행보로…휴가마친 尹, 지지율 반등 노려",20220808,중립
19,매일경제," 김진표 국회의장, 폴란드 유대인 위령탑 참배",20220808,중립
20,매일경제,유엔총장 11일 訪韓…尹접견 성사 주목,20220808,중립
21,매일경제,"이변은 없었다…이재명, 초반부터 압도적 1위 '어대명'입증",20220808,긍정
22,매일경제,"신인호 국가안보실 2차장, 건강상 이유로 사의 밝혀",20220808,부정
23,매일경제,"중, 한미 동시에 겨냥…서해서 열흘 간 실탄 무력 시위",20220808,부정
24,매일경제,中 7월 수출 18% 증가…상하이봉쇄 풀린뒤 석달째 상승,20220808,긍정
25,매일경제,코로나 확산 '중국의 하와이' 하이난 봉쇄,20220808,부정
26,매일경제,7월 세계식량가격 큰폭 하락…3월 최고치서 넉달 연속 떨어져,20220808,부정
27,매일경제,"래리 서머스 전 美 재무장관 ""연준 오판하면 1970년대 같은 인플레이션""",20220808,부정
28,매일경제,"""주식 축소"" 붐&쇼크 경고 따랐다면 美 '역대급 하락장' 선방",20220808,부정
29,매일경제,"""이젠 오를 때"" 반등 예고 적중…붐&쇼크, 자산배분 역할 '톡톡'",20220808,긍정
30,매일경제,곱버스 올라탄 서학개미 어질어질…내던진 테슬라 애플은 훨훨 ,20220808,부정
31,매일경제,지금 들어가고 9월까지는 팔아라…AI가 예언하는 '나스닥100',20220808,중립
32,매일경제,"""원전 지속하려면 고준위 방폐장 연구개발 시급""",20220808,중립
33,매일경제, 입추 맞아 무르익은 조롱박,20220808,중립
34,매일경제,추석 앞두고 물가 비상…농산물 관세인하 검토,20220808,부정
35,매일경제,한미 관세청 협력 강화…마약·총기 반출입 차단,20220808,긍정
36,매일경제, 선장 없는 국책硏 '개점휴업' 길어진다,20220808,부정
37,매일경제,"""작년 계약때로 돌아갈래""…전세대출도 변동금리 더 비싸졌다",20220808,부정
38,매일경제,"""빚 탕감 90%는 선 넘었지"" 새출발기금에 열받은 은행",20220808,부정
39,매일경제,車보험 손해율 더 떨어져…보험료 추가 인하 검토,20220808,부정
40,매일경제, 외국환율고시표  ,20220808,중립
41,매일경제, 신한금융 후렌드 위원회 2기 출범,20220808,중립
42,매일경제,"보험설계사 소득 떨어졌다…생보 2%, 손보 7.6% 하락",20220808,부정
43,매일경제,"우리銀, 스타트업 10곳에 10억원씩 혁신성장 지원",20220808,긍정
44,매일경제,"금융인 40년 뒤로하고 글로벌 사모펀드 합류…""끝없는 도전 즐겨요"" ",20220808,중립
45,매일경제,'황금알' 폐배터리 사업…재활용 기준도 없어,20220808,부정
46,매일경제,차 1000만대 덜 팔고 93조 더 벌었다고…비결이 뭐야,20220808,중립
47,매일경제,비틀즈 BTS…노래 떠올리기만 해도 연주가 술술,20220808,중립
48,매일경제," 베트남 총리 만난 노태문 삼성전자 사장, 부산엑스포 지지 요청",20220808,중립
49,매일경제,환경·직원복지 강화 코오롱…1년새 ESG순위 421계단 '껑충' ,20220808,긍정
50,매일경제,5500억 여기에 뺏긴 네이버 카카오…은밀한 추적 시작한다,20220808,부정
51,매일경제,콘텐츠 세부실적 첫 공개한 네이버…카카오 앞질렀다,20220808,중립
52,매일경제,,20220808,중립
53,매일경제,"피부탄력, 자외선·수분·항산화제에 달렸다 ",20220808,중립
54,매일경제,어김없이 한국만 호갱…007레고 美日보다 9천원 비싸,20220808,중립
55,매일경제," 삼성전자, '로봇청소기 비스포크 제트봇 AI'",20220808,중립
56,매일경제,"EDGC, 국회서 주목받은 까닭",20220808,중립
57,매일경제,돌아온 갈매기 '롯데'…부산이 달라진다,20220808,중립
58,매일경제,2년뒤 시장 20조…백화점이 샤넬만큼 공들인 이것,20220808,중립
59,매일경제,내가 안찾은 일회용 컵 보증금…환경부서 주식투자 한다고?,20220808,중립
60,매일경제,디지털 접목해 더 크게…패션회사 매장이 변한다,20220808,중립
61,매일경제,"천보·이녹스…2차전지株 ""우리도 있어요""",20220808,중립
62,매일경제,해외 큰손 입국했다…잭팟 터진 카지노주,20220808,긍정
63,매일경제,"리츠株, 안전자산 맞나요?…유상증자 때마다 휘청휘청",20220808,부정
64,매일경제,세일즈포스·마이크로소프트…전세계 AI기업 한방에 투자,20220808,중립
65,매일경제,"""하반기 반등장서 현대車·포스코인터 주목""",20220808,중립
66,매일경제, 주요국 증시 주간 동향,20220808,중립
67,매일경제, 주간 주요 증시 지표,20220808,중립
68,매일경제,'고수익·절세' 해외주식 CFD에 뭉칫돈,20220808,중립
69,매일경제,자금난에 최고 7% 고금리까지…코스닥 상장사 CB발행 주의보,20220808,부정
70,매일경제,잇단 악재 만난 中 ETF…일주일새 수익률 '뚝',20220808,부정
71,매일경제,"""3억 싼 역세권 아파트 안살래""…50명이나 포기 왜?",20220808,부정
72,매일경제, 공사재개 예고 둔촌주공…대출연장이 막판 '복병',20220808,중립
73,매일경제,"""자산시장 거품 붕괴, 이제 시작 불과"" ",20220808,부정
74,매일경제,성남·영종·인천 부평…수도권에 모처럼 공급,20220808,중립
75,매일경제,현산 '수원 아이파크 시티' 아파트·오피스텔 557가구,20220808,중립
76,매일경제,"""육사·국방부 이전…충남, 국방산업 중심으로""",20220808,중립
77,매일경제,아이디 6679화,20220808,중립
78,매일경제," 8일, 전국 흐리고 비…중부지방 최대 150㎜",20220808,부정
79,매일경제,"사라진 연어회, 묽어진 커피…단골식당 묘하게 부실해졌네",20220808,부정
80,매일경제,"김포공항 AI, 반입금지 물품 1초만에 잡는다",20220808,중립
81,매일경제,"입추 지나니 장마…8일, 중부지방 폭우",20220808,부정
82,매일경제,"환자 구하고 떠난 간호사, 의사자로 지정 추진 검토",20220808,중립
83,매일경제, 제1027회 LOTTO 복권,20220808,중립
84,매일경제,잠실야구장 폭탄 테러 소동,20220808,부정
85,매일경제,하이트진로 공장 통행로 점거…화물연대 간부 4명 구속 영장,20220808,부정
86,매일경제,한글분수 신기하네…새단장 광화문광장 '북적',20220808,중립
87,매일경제,지한솔의 대역전극…골프퀸 전쟁 불붙었다,20220808,긍정
88,매일경제,"손흥민·황희찬, 첫 경기부터 에이스답네",20220808,중립
89,매일경제,"이민영, 日 골프 통산 6승째",20220808,중립
90,매일경제,PGA출전권 거머쥔 김주형…프레지던츠컵도 출전하나,20220808,중립
91,매일경제, 프로 바둑 400명 시대,20220808,중립
92,매일경제,오늘의 운세  ,20220808,중립
93,매일경제,빛이 바다에 스며드는…아름다운 순간은 평등하다,20220808,중립
94,매일경제," 다급하게 걸려온 전화, 격리의 밤이 시작됐다",20220808,부정
95,매일경제, 벽을 뛰어넘는 화음…뜨거운 감동,20220808,긍정
96,매일경제,"광복군 17명, 77년만에 국립묘지 안장",20220808,중립
97,매일경제,'아메리칸뷰티'의 추락…나쁜 손버릇 대가로 400억 낸다,20220808,부정
98,매일경제,영월서 미디어박물관 운영하는 귀촌인,20220808,중립
99,매일경제,서울대서 세계불교학대회…국내외 학자 350명 참가,20220808,중립
100,매일경제,LG전자 '장애청소년IT챌린지'…16개국 400명이 IT 실력 겨뤄,20220808,중립
101,매일경제,"日교토국제고, 올해는 조기 탈락…'여름 고시엔' 1회전서 5대6 석패",20220808,부정
102,매일경제,美 해병대 247년만에 첫 흑인 4성장군,20220808,중립
103,매일경제, 인구절벽과 다문화,20220808,부정
104,매일경제," 피곤한 김진선 시장, 1991년 6월 10일",20220808,부정
105,매일경제, 지연되는 정의,20220808,부정
106,매일경제,카툰 포커스  ,20220808,중립
107,매일경제, 복지 패러다임을 바꿀 수도 있는 '안심소득',20220808,중립
108,매일경제, 소통 꼬여버린 교육부,20220808,부정
109,매일경제, 부산엑스포 유치의 길,20220808,중립
110,매일경제,연봉 1억인데 임금 올려달라며 총파업 예고한 금융노조 이기주의 ,20220808,부정
111,매일경제," 이재명 방탄 위해 당헌 바꾸자는 강성지지층, 위인설법 아닌가",20220808,중립
112,매일경제," '포천500' 美中기업 덩치 경쟁, 한국은 대기업 옭아매기만 할 건가",20220808,부정
113,매일경제, 지게를 진 형을 보며,20220808,중립
114,매일경제, S의 공포 비켜갈 '증시 안전벨트' 챙겨야,20220808,중립
115,매일경제,주식에 관심 뚝 떨어진 지금이 반등 기회 ,20220808,중립
116,매일경제,"미래에셋증권, 주식·채권·펀드에 본사운용랩까지 담아",20220808,중립
117,매일경제,"한국투자증권, 25년동안 배당 늘린 美S&P 알짜기업 투자",20220808,중립
118,매일경제,"""S공포 넘어 R의 공포…신재생에너지·IT 성장주 투자할만""",20220808,중립
119,매일경제,"NH투자증권, 2차전지·수소경제…ESG 우수기업 담아",20220808,중립
120,매일경제,"KB증권, 미국 상장 ETF 편입해 전세계 자산배분",20220808,중립
121,매일경제,"신한금융투자, 대장주·저평가주 고루 담아…시황 따라 비중 조절",20220808,중립
122,매일경제,"하나증권, 하락장 발군의 방어력에 고배당 매력까지 '두 토끼'",20220808,긍정
