,press,title,date,emotion
93,동아일보,"경찰 “전광훈 목사, 등록없이 후원금 수천만원 모금”",20200102,긍정
68,한국경제,"""S&P500 최고 5300대 진입 가능…변동성은 클 것""",20220103,긍정
223,한국경제,30% 넘게 올랐던 의왕·시흥 집값 1년새 '뚝',20220604,부정
310,한국경제,"포스코 이어 세아도 ""배당 늘릴 것""",20220124,긍정
218,경향신문,KDI “코로나로 경기위축 심화…서비스업에 큰 타격”,20200417,부정
66,동아일보,백신 5600만명분 확보했다지만… 코백스 내부서도 “실패 위험”,20201230,부정
144,동아일보,"윤석열, 장제원에 “몸 던질것”… 윤희숙엔 “같이 정치하자”",20210602,중립
89,동아일보,이해찬 “총선 승리해야 재집권 토대 마련” 황교안 “통추위 조속 출범… 총선서 과반”,20200102,중립
184,동아일보,"달걀 55%, 마늘 49%… 물가 석달째 2%대↑",20210703,부정
429,한국경제,"親기업·소통 확대…尹 취임 한달, 파격 또 파격",20220610,긍정
360,매일경제,범죄피해자가 왜 숨어야 하나요…편견 대신 보호하는 사회 돼야죠,20220225,중립
331,매일경제,푸틴의 야욕…결국 키예프 짓밟다,20220225,부정
189,동아일보,"文, 기소된 이광철 민정비서관 사의 하루만에 수용",20210703,중립
138,한겨레신문,"정의용 안보실장 “트럼프, 김정은 위원장에 생일 덕담 전해”",20200111,중립
39,동아일보,EPL 풀럼서 확진자 나와 토트넘전 연기,20210101,부정
299,동아일보,"美 블랙프라이데이, 오프라인 고객 작년의 반토막 났다",20201130,부정
214,동아일보,호텔 빌려 국내 식재료 음식 24시간 제공,20200103,중립
68,경향신문,안치홍 ‘팡팡쇼’…올 시즌 KBO 첫 연타석 홈런,20220505,긍정
403,한국경제,에듀테크 스타트업에 20억…LG유플러스 올해 첫 투자,20220126,중립
108,한국경제, 쌀쌀한 새해 첫 출근길,20220104,부정
181,한국경제,"민심 업은 尹 ""첫째, 둘째, 셋째도 경제""…4대 개혁 힘 실린다",20220603,긍정
117,조선일보,AI로봇 앞에 줄 선 사람들,20200605,중립
172,매일경제, 명분만 있고 경쟁력은 없는 공공배달앱 언제까지 고집할건가,20220405,부정
8,동아일보,전직 靑 수석들의 몰염치한 임기 말 ‘알 박기’,20220208,부정
398,매일경제, 기후위기로 죽는건 결국 인간…지구의 재생에 당장 동참하라,20220226,중립
245,동아일보,“오름은 건강을 지키는 최고의 웰니스” 힐링 산책코스로 각광,20210705,긍정
261,경향신문,"국정원 “북한, 핵실험 준비 끝…타이밍만 보고 있다”",20220520,부정
77,매일경제,약발 다한 재난지원금…카드결제금액 제자리로,20200903,부정
339,경향신문,람사르 습지 국내 1호 ‘대암산 용늪’ 생태 탐방 오세요,20220608,중립
234,동아일보,"‘천안함 재조사’ 역풍 맞자… 軍진상위, 회의 30분만에 “철회”",20210403,부정
22,경향신문,"통합당, ‘황교안 측근’ 윤갑근, 청주상당 안착…세종 공천 김병준 “험지 넘어 사지”",20200302,중립
107,동아일보,입법시한 넘겨 낙태죄 공백상태 만든 국회의 무책임,20210102,부정
107,매일경제,"작년 마약 사상최대 적발…관세청, 전담부서 늘린다",20220204,부정
91,동아일보,"“시험접수 23명, 응시 6명”… ‘백신 허수’에 곳곳 빈책상",20210902,부정
177,동아일보,윤 대통령이 바이든 대통령에게 배워야 할 한 가지,20220523,중립
228,경향신문,"우크라·러, 돈바스 지역 요충지서 ‘일진일퇴’",20220606,부정
260,동아일보,서울 역세권 용적률 최대 700% 고밀도개발 허용,20210603,중립
173,한국경제,전셋값 불안한데…내달 수도권 입주 63% '뚝',20200825,부정
52,매일경제,한화생명 메타버스공간에 업계 첫 가상 연수원 조성,20220203,중립
13,한겨레신문,"통일부, 중국여행사 통한 이산가족 북녘 고향 방문 추진",20200101,긍정
52,한겨레신문,새하얀 알프스는 옛말로…온난화로 점점 푸르게 멍든다,20220606,부정
250,한국경제,"""세계 항공 수요 2024년에나 회복""",20200730,부정
148,한국경제,'상한제' 예외라고…배짱 분양에 미달 속출,20220602,부정
349,한국경제,"GS칼텍스, '에너지플러스 에코'…친환경·자원순환에 앞장",20220608,긍정
142,동아일보,중앙임상위 “접종률 70% 달성해도 집단면역 어렵다”,20210504,부정
43,동아일보,"쌍용차 인수 나섰던 ‘에디슨EV’, 법원에 파산 신청… 채권액 36억",20220505,부정
133,동아일보,저소득층 임차료 보조 확대… 서울 4인가구 月41만원 지원,20200102,중립
88,동아일보,이용수 할머니 “위안부 문제 ICJ 제소 도와달라”,20210302,중립
18,동아일보,"국민의힘 대변인 “안산논란 핵심, 남혐용어 쓴탓” 민주당 “피해 선수 탓이라니… 젠더갈등 중독黨”",20210802,부정
172,동아일보,분양가 규제에도 매매가 고공행진… 격차 ‘역대 최대',20210202,부정
196,한국경제,대구 미래차·의료·로봇 기업들…CES 2022서 대박계약 잇따라,20220111,긍정
43,동아일보,AI 자소서 작성-면접 등 취업 지원… 일자리창출 기여 대통령 표창 받아,20201228,중립
7,한국경제,"뉴욕타임스 홍콩사무소, 디지털부문 서울로 이전",20200716,중립
262,동아일보,에이핑크 등 33인 “유기동물 인식개선에 앞장”,20210705,긍정
136,조선일보,"한은 ""국제 유가, 코로나 사태 전으로 회복은 당분간 어려워""",20200608,부정
311,매일경제,"신세계百, 자체 제작 NFT 고객에 증정",20220224,중립
91,동아일보,“당 개혁하면 尹오지 말라 해도 올텐데 러브콜만 하니…”,20210601,중립
173,한국경제," 러시아 밸브 잠그자 유럽 가스값 32% 폭등, 이게 현실이다",20220107,부정
295,매일경제,10월 D램·낸드값 9% 급락…공급과잉·화웨이 제재여파,20201031,부정
10,동아일보,"日, 영유권 홈페이지에 독도사이트 신설 도발",20210201,부정
262,동아일보,文대통령 부활절 메시지 “정직한 땀 존중받는 나라 공정-정의 자리잡게 노력”,20210405,긍정
111,경향신문,"‘비례 무공천’까지…여, 비례정당론 세 갈래길",20200305,중립
215,한국경제,"美기업, 강달러 강펀치에 휘청…해외 매출 많은 MS는 '직격탄'",20220604,부정
298,동아일보,돌아온 신경숙 “저도 모르게 저지른 잘못… 다시 사과”,20210304,부정
265,한겨레신문,"전기차 배터리의 질주, 2025년 반도체 뛰어넘는다",20200227,긍정
25,한겨레신문,5월 수출 21.3% 늘었지만 수입 32.0% 증가…17억달러 적자,20220602,부정
221,동아일보,식염수 백신… 가짜 음성확인서… ‘코로나 짝퉁’ 주의보,20210203,부정
137,경향신문,일본 “9일부터 한국서 온 입국자 2주간 격리” ,20200306,중립
84,한국경제, 사상 최대 수출 발판 삼아 성장엔진 재점화해야,20220103,중립
130,동아일보,"와우! 거의 모든게 올랐다… 2019 뉴욕증시, 3대지수 20∼30%대 급등 ‘화려한 피날레’",20200102,긍정
176,동아일보,"與, 보선 앞두고 ‘尹과 갈등’ 부각될까 부담… 중대범죄수사청 설치 입법 속도조절 고려",20210303,중립
30,한국경제,인천 '수돗물 유충' 배수지 2곳서도 발견,20200716,부정
441,동아일보,“더불어 함께 발전”… 포스코 ‘기업시민’ 홈피 공개,20200107,중립
128,동아일보,"박원순측 변호사 “朴, 젠더 감수성 최고”… 2차 가해 논란",20210804,부정
29,동아일보,"일본, 28일부터 외국인 신규입국 금지",20201228,부정
304,동아일보,"선박 나포 다음날, 70억달러 돌려달라는 이란",20210106,부정
83,동아일보,“공수처는 수사-기소권 모두 보유하는데… ‘검수완박’ 구호만 넘쳐”,20210302,중립
306,경향신문,"현대오일뱅크, 영업손실 5632억…정유사 속속 ‘실적 쇼크’",20200430,부정
295,동아일보,"테이스티나인, 70억원 신규투자 유치 外",20210105,중립
90,경향신문,석달 만에 100만명...세계 곳곳 봉쇄와 의료대란 부른 코로나19,20200404,부정
382,한국경제,"노키아 전력 자산분석 플랫폼…LS일렉트릭, ALO 인수",20220609,중립
109,매일경제,"""삼성 올해 스마트폰 1위…애플 2위""",20200907,중립
168,한국경제,카카오 올해 채용 '역대 최대' 개발자 100명 이상 뽑는다,20200825,중립
360,한국경제,고대 -234억·이대 -138억…14년 묶인 등록금에 사립대 80%가 적자,20220609,부정
160,한겨레신문,"신종 코로나, 비말·접촉 외에 에어로졸 통해서도 전염 가능?",20200210,중립
273,동아일보,"경찰, ‘광명 땅 원정투기 정황’ 추가 적발",20210405,부정
431,한국경제,"""재정 일자리는 연명용 산소마스크일뿐…규제 풀어 혁신성장해야""",20220610,중립
191,매일경제,요동치는 원화값 잡으려다…3월 외환보유액 39억弗 감소,20220406,부정
51,조선일보,"러, 마리우폴의 산부인과·소아 병동 무차별 폭격",20220311,부정
607,경향신문,"“노동 착취한 빵으로 배 채우지 말자”···63개 청년단체, SPC 불매운동 동참",20220614,부정
253,경향신문,윤 대통령 “도발에 엄정 대처”…북한에 ‘대화·평화’ 언급 빠져,20220607,중립
365,동아일보,靑도 총선 채비… 윤건영 빠진 자리에 이진석,20200107,중립
136,경향신문,"여야, 총선 앞두고 ‘대학 등록금 반환’도 공감대",20200408,중립
32,한겨레신문,김정은 “허리띠 졸라매 존엄 지키자”,20200102,부정
86,한겨레신문," 검찰, ‘세월호 책임’ 해경에만 물을 수 있나",20200107,중립
209,동아일보,“종교인들의 지혜와 힘 모아 생명 살리기에 최선 다할 것”,20210303,긍정
182,동아일보,"팬데믹 이후, 한국 경제-금융의 성장 전략",20220523,중립
257,매일경제, 포스코에너지 미세먼지 저감숲 조성,20201029,중립
215,한국경제,韓·美 미사일 지침 개정…고체연료 우주로켓 쏠 수 있다,20200729,중립
19,한겨레신문,"“MZ는 MZ가 잘 안다니까”…상품기획, 면접까지 맡긴 유통업계",20220601,중립
186,동아일보,"국토부 “분양가상한제, 가격 현실화에 초점”",20220523,중립
166,동아일보,‘카누에 혼령 싣고’ 캐나다 추모행사… 유골로 발견된 어린이 215명 기려,20210602,중립
167,동아일보,"박영선 장관, KBS연기대상 시상… 제작진 “현금 협찬해서 출연한것” 논란일자 “협찬은 없었다” 번복",20200103,중립
35,경향신문,서울 프랜차이즈 브랜드 늘고 가맹점 매출 줄어,20220601,부정
35,동아일보,명시에 曲을 입히니… 합창이 色을 입네,20210201,중립
507,동아일보,"‘밀워키서 3년’ 테임즈, 챔프 워싱턴으로",20200108,중립
166,동아일보,‘확실한 변화’… 文대통령 집권4년차 키워드,20200103,중립
104,동아일보,민주 “GTX 신설 공약 벌써 파기”… 정부 때리기 집중,20220514,부정
489,경향신문,U-23 아시안컵 8강 오른 황선홍호…K리그의 별들 ‘빛나는 존재감’,20220610,긍정
119,매일경제, '5년 대계'는 너무 짧은 자원안보,20220404,부정
65,동아일보,美 밀입국하려다… 시설에 수용된 미성년 이민자들,20210401,부정
202,경향신문,‘무투표 당선’ 우르르…선택 기회 뺏긴 영호남,20220517,부정
186,한국경제,비건 간편식·레스토랑 '열풍',20220603,긍정
196,동아일보,백신 임상시험 끝낸 화이자 “예방효과 95%” 최종 결론,20201119,긍정
433,동아일보,작년 외국인 직접투자 233억 달러… 6년 만에 역성장,20200107,부정
14,매일경제,결혼·출산 ‘NO`…내년 5만명 덜 낳는다,20201005,부정
587,동아일보,아베 “유자꽃 피는데 9년”… 내년까지 완주 시사,20200109,중립
235,동아일보,"이재명, 21일 대선 출사표… 야권 변화 바람에 맞불 행보 가속",20210603,중립
140,한국경제,"""시세 95%까지 주담대"" … P2P '편법영업' 기승",20200817,부정
283,경향신문,코로나19에 우주기지도 ‘셧다운’…7월 예정 화성탐사선 발사 연기,20200323,부정
553,동아일보,윤석열 총장 사퇴 않고 권력수사 계속할듯,20200109,중립
392,한국경제,네·카는 손 못 댄 '빨간맛 웹툰'…19禁 왕좌 노리는 스타트업들,20220609,중립
44,조선일보,뱅크런·식료품 사재기… 전세계 제재로 러 국민 ‘패닉’,20220302,부정
88,한겨레신문,"‘저점 통과중’ 세계경제, 중동발 위험에 ‘살얼음판 회복’ 할까",20200108,중립
476,경향신문,세계 기업들 ‘슈링크플레이션’ 꼼수,20220610,부정
281,경향신문,70억원 규모 농수축산물 매입 판매 ‘농가 살리기’,20200429,긍정
5,동아일보,지방 ‘의치한’ 수도권 출신 진학 최소화… 토박이 지역인재 키운다,20210301,중립
248,조선일보,"매출 100억→1000억→2조… ""이젠 AI로 화장품 만들 것""",20200625,중립
128,동아일보,1959년 첫 국산 라디오가 영화산업 꽃피우다,20210202,긍정
197,동아일보,억대 연봉 기업 68곳… 셀트리온헬스케어 최고,20210402,중립
174,조선일보,"파월 ""美경제 불확실"" V자회복 기대에 브레이크",20200612,부정
234,동아일보,"현대백화점, 10년째 새해 연탄나눔 봉사",20200103,긍정
247,매일경제,"용인세브란스병원, 차세대 5G기술로 모든 환자 통합관리",20200922,중립
113,매일경제,지친 심신 위로하는 코믹 오페라 축제,20220404,긍정
164,경향신문,"드넓은 평원 누벼야 할 백사자, 한국 체험동물원의 골방서 쓸쓸한 최후",20200306,부정
200,동아일보,"은성수 “부동산 투기 대출, 신속 회수해달라”",20210402,부정
63,한국경제,신한라이프 '빛나는 숲 1호' 조성,20220601,중립
0,한국경제,전기차 배터리가 돈 벌었다…LG화학 2분기 '깜짝 실적',20200801,긍정
519,경향신문,날 두고 호날두? 뭘 더 보여줘야 하나…무례한 ‘손절’ 팬들도 ‘발끈’,20220611,중립
58,동아일보,“소 마블링? 스페인선 사육방식이 중요”,20210701,중립
204,한겨레신문,"사전계약 첫날 1만2천대 돌파…토레스, 쌍용차 구세주 되나",20220616,긍정
412,한국경제,"재개발구역 세입자 보상 확대…""알박기는 어쩌나""",20220126,중립
210,매일경제,코로나 재확산에 리비아 증산…국제유가 40달러선 무너져,20201026,중립
169,동아일보,"1000명 넘은 동부구치소 코로나, 책임자 밝혀 문책하라",20210104,부정
115,동아일보,‘경제대국’으로 가는 길을 고민하다,20220222,중립
31,동아일보,전두환 미납추징금 21억 추가환수… 전체 추징액 2205억중 970억 남아,20210101,중립
35,동아일보,시진핑 “中공산당 100주년… 사회주의 완성 새 장정”,20210101,중립
294,매일경제,주유소를 식당·카페·오피스로 개발,20201031,중립
189,한국경제,"""중장년층 잡아라""…IPTV, 시니어 콘텐츠 강화",20200825,긍정
121,조선일보,"메르켈에 통보도 없이… 트럼프 ""주독미군 9500명 줄여라""",20200608,부정
285,매일경제,"日프로야구 한신, 코로나 7명 확진",20200928,부정
327,매일경제,노자 사상으로 풀어낸 셰익스피어의 비극,20220224,중립
59,매일경제,"KBO, 코로나 추가 확진에 초비상…한화 육성군 1명 추가 확진",20200902,부정
251,동아일보,"日, 도쿄도에 이르면 이번주 긴급사태 재발령",20210105,부정
72,동아일보,"육군 간부, 축구공 가로챘다고 병사 폭행",20210503,부정
68,매일경제,"화물호조 지속·원화값도 강세…대한항공, 3분기도 흑자 낸다",20201006,긍정
207,동아일보,“경기도내 양식장 안전인증제 추진”,20210203,중립
205,경향신문,“마스크 무료 제공” “배송 지연” e메일…코로나 해킹 주의,20200309,부정
92,동아일보,재정준칙 마음대로 고쳐 현금 퍼주기 나서려는 여당,20210601,부정
32,한국경제,"""라임펀드 자금 돌려막아 264억 부당이득""",20220101,부정
72,한겨레신문,코커스? 프라이머리? 미 대선후보 경선 어떻게 치러지나,20200204,중립
45,조선일보, 저출산 원인 근본부터 규명해야,20220302,부정
40,한국경제,마스턴프리미어리츠 '성공적 데뷔'…리츠 열풍 지속,20220601,긍정
298,경향신문,"윤 대통령·바이든 외 핵심 참모만 참석, 오늘 ‘소인수 회담’",20220521,중립
251,경향신문,부동산 자산 격차가 부익부 빈익빈 키웠다,20200428,부정
470,한국경제,"""항만·공항 내놔라""…中 대출 덫에 빠진 아프리카",20220129,부정
327,매일경제,'남친'과 싸우고 호텔 불지른 30대 프로골퍼 검찰에 송치,20220427,부정
103,조선일보,"""우린 대환영"" 활짝 웃은 심상정",20200605,중립
59,동아일보,돌봄전담사 7000명 6일 파업 강행할 듯,20201105,부정
457,한국경제,"제이엘케이바이오·인천대, 면역항암제 연구개발 맞손",20220127,긍정
134,동아일보,年 94조 예산 쓰는데… 교육감 공약은커녕 이름도 몰라,20220519,부정
17,경향신문,"“환율, 이대로면 1300원대로”…견제구 없는 ‘킹 달러’ 독주",20220503,부정
94,동아일보,이춘재 “죽으려 산에가다 초등생 마주쳐 범행”,20200102,부정
80,동아일보,새해 첫날 한산한 고궁… 그래도 “방역수칙은 준수”,20210102,중립
187,매일경제,"구미대, 취업률 81%·장학금 전국 1위 `세계적 대학`",20200916,긍정
178,매일경제,재건축 투자금이 1억?…싸다고 지방 아파트 덜컥 샀다간 세금폭탄,20220212,부정
322,경향신문,"안보도, 경제도 미국···‘중국 리스크’ 시험대",20220523,중립
262,한겨레신문,"손흥민, 징계 복귀 3경기째 ‘침묵’…팀은 2-1 승",20200116,중립
79,동아일보,"어린이집 복도 등서 대마 재배 해경, 19명 적발… 5명 구속",20210803,부정
243,한국경제,코로나 쇼크로 '김 빠진' 코카콜라?…25년 만에 분기 실적 최악 성적표,20200828,부정
291,매일경제,인플레 기대 꺾이자 美물가채 시무룩,20200929,부정
300,동아일보,"롯데 김민수, 데뷔 첫 홈런이 역전 결승포",20210603,긍정
263,동아일보,"전면 9명, 주변 수십명… 민노총 집회 꼼수",20201126,부정
255,경향신문,"화물연대 총파업…윤석열 정부, 노동 정책 첫 시험대",20220607,부정
112,매일경제,LPG가격 '쑥' 택시기사 울상…수송용 ㎏당 1851원까지 올라,20220404,부정
119,동아일보,"丁총리 “재정건전성보다 민생 중요… 재난지원금, 필요하면 전국민 지급”",20210104,중립
217,한국경제,"""한국에선 불가능""…현대차 '美 역대급 판매' 뒤엔 '이것' 있었다",20220112,긍정
391,경향신문,"“태풍 오면 전쟁, 밥 먹을 겨를도 없어요”",20220531,부정
189,동아일보,대법원 “법관탄핵 엄중인식… 입장표명 부적절”,20210203,중립
239,조선일보," 탈원전 정책 수립 과정… 감사원, 위법성 감사 착수",20200625,중립
302,조선일보,"""K방역, 국민 기본권 침해""",20200630,부정
505,경향신문,닻 올린 우상호 비대위…“계파 갈등 관리가 최우선”,20220611,중립
123,경향신문,인터넷도 안되는데…‘온라인개학’의 그늘,20200407,부정
284,경향신문,‘소상공인 디지털 전환 컨설팅’도 온라인으로,20200429,중립
0,동아일보,설날 따로사는 가족 5인이상 못 모인다,20210201,부정
268,동아일보,“일방적 정규직화는 불공정” “고용 안정성 보장위해 필요”,20210405,중립
226,동아일보,"與 “윤석열 붕괴 직감”… 尹, 장모사건 개입 의혹에 “허위사실” 반박",20210705,중립
182,한겨레신문, ‘먹통’ 사태 불렀던 1339…“지금은 1만5천 콜도 소화”,20200212,중립
40,동아일보,“사찰에 들어선 순간 조급함 사라지고 부처님이 부리는 마법이 시작됩니다”,20210802,긍정
234,한겨레신문,"정부, ‘이산가족 방북+개별관광’ 추진…북 비자 발급이 관건",20200116,긍정
209,한국경제,거세지는 급여 인상 요구…'임금發 인플레' 압박도 커졌다,20220604,부정
195,매일경제,美 유례없는 사전투표 열기…3000만명 이미 끝냈다,20201021,중립
146,매일경제,KTX 예매율 줄었지만…자가용 이용한다는 사람은 늘어,20200912,중립
203,동아일보,이마트 ‘랜더스데이’ 시작,20210402,중립
22,한국경제,"""올해도 IPO의 해""…'70조원' LG엔솔 연초부터 출격",20220101,긍정
184,한국경제,24일 1845개 학교 등교 중단…역대 최대,20200825,부정
89,경향신문,겁나는 외식물가에 편의점이 내세운 전략 ‘가성비 한 끼’,20220419,중립
558,경향신문,농약이 필요한 곳에 쏙쏙… 환경 보호하는 ‘로봇 농부’,20220613,중립
106,동아일보,"국내 철강사, 車강판 값 4년 만에 인상",20210601,중립
10,동아일보,“4개월이면 효과 뚝… mRNA 코로나 백신 대안 마련 시급”,20220502,부정
79,한겨레신문,"중도·보수, 안철수에 구애 경쟁…야권 재편 속내는 제각각",20200107,중립
283,매일경제,삼성전자 3분기 영업이익  `10조원` 넘어서나,20200928,중립
47,동아일보,정은경 “내년 9월까지 집단면역 규모로 접종”,20201229,중립
105,한겨레신문,"카카오페이, 이번엔 2대주주 블록딜에 15.57% 급락",20220609,부정
231,조선일보,한국 재정건전성 9년새 14위→26위,20200624,부정
146,동아일보,말 아낀 尹… 檢내부선 “총장 손발 쳐내나” 긴장,20200103,중립
5,한국경제,"윤석열 ""박근혜 前대통령 구속은 공직자로서 한 일""",20220101,중립
301,동아일보,"승격 수원FC, 7경기 만에 환호",20210405,긍정
259,동아일보,김은희-이응복-전지현 ‘레전드 작감배’ 기대되네,20210105,중립
81,경향신문,"구미 사업장서 4번째 확진자…삼성전자, 코로나19 비상대응 ‘10가지 수칙’ 전파",20200303,부정
699,동아일보,"‘미래’로 발넓히는 GS건설, 포항서 배터리 재활용 사업 첫발",20200110,긍정
17,한겨레신문,교육부 ‘고3 유권자’ 위한 선거법 사례집 제작한다,20200101,긍정
150,동아일보,"스쿨존 전용 친환경 도료 기술, 대기오염-교통사고 줄인다",20210302,긍정
349,매일경제,"""유리지갑 세금 과해…실제 소득 향상노력""",20220225,부정
416,한국경제," 에이나우디 '언더워터', 자연을 닮은 피아노 연주…마음의 평화가 찾아온다",20220126,긍정
224,동아일보,높은 사전투표율에… 與 “샤이진보 결집” 野 “정권심판 태풍”,20210403,중립
233,조선일보,"北, 내부단속 쇼… 평양까지 3개월 식량배급 끊겨 민심 폭발 직전",20200625,부정
134,동아일보,“화이자 1차접종 이달 셋째주 정상화”,20210504,긍정
224,한겨레신문,"‘슈퍼 전파’ 신천지 대구교회 파장, 전국으로 퍼지나",20200221,부정
24,동아일보,달걀 한판에 7350원… 공급 늘려도 고공행진,20210201,부정
312,동아일보,"실적 탄탄한 한국 금융, 코로나 불황 극복 주춧돌 돼야",20210405,긍정
685,동아일보,"‘북한 호날두’ 한광성, 카타르 알두하일 이적",20200110,중립
183,경향신문,"정의당 비례 ‘1번 민주노총 류호정, 2번 청년 영화감독 장혜영’",20200307,중립
612,경향신문,정부 “코로나 격리 의무 풀어도 아프면 쉬게”,20220614,부정
343,한국경제,"法 ""권리금 회수 방해…임대인 배상 책임""",20220608,부정
155,한국경제,메디힐 마스크팩 540억 중동 수출,20200724,긍정
47,동아일보,마지막 주까지 오른 집값… 새해엔 공급 숨통 틔워야,20210101,부정
129,동아일보,2030 부산세계박람회 유치 응원 캠페인 3개월간 실시,20210702,중립
231,동아일보,"뜬금없는 韓日 해저터널, 어이없는 친일공세",20210203,부정
103,동아일보,"‘한국판 머스크’ 주목받던 권도형, 폰지사기 논란 휩싸여",20220514,부정
339,한국경제,부산 자갈치 시장에 5G 입힌다,20220608,중립
278,동아일보,"“아듀, 대백”… 대구백화점 본점, 이달말까지 고별전",20210603,중립
36,한겨레신문,‘별풍선깡’에 대리도박까지…개인방송 인기 끌자 신종범죄 등장,20200102,부정
98,한국경제,"정용진 ""제2 월마트·아마존 아닌 '제1의 신세계 시대' 열 것""",20220104,긍정
